,latitude,longitude,police_500,police_1000,police_3000,hospital_500,hospital_1000,hospital_3000,shopping_mall_500,shopping_mall_1000,shopping_mall_3000,library_500,library_1000,library_3000,bus_station_500,bus_station_1000,bus_station_3000,university_500,university_1000,university_3000,primary_school_500,primary_school_1000,primary_school_3000,church_500,church_1000,church_3000,night_club_500,night_club_1000,night_club_3000,supermarket_500,supermarket_1000,supermarket_3000,subway_station_500,subway_station_1000,subway_station_3000,park_500,park_1000,park_3000
臺北市內湖區康寧路一段２９０號４樓之３,25.0785352,121.5978496,2,4,20,0,31,60.0,0,1,21.0,0,3,14,2,11.0,48.0,0,10,32.0,1,2,20,3,13.0,60.0,1,4,6,2,7,56.0,0,2,7,3,25,60
臺北市內湖區康寧路三段５６巷１３６號４樓,25.0677426,121.6088966,2,4,18,0,18,60.0,0,1,21.0,1,3,20,3,11.0,60.0,0,2,25.0,4,6,22,4,8.0,60.0,0,0,11,4,11,55.0,1,2,9,5,30,60
臺北市內湖區民權東路六段５６巷５弄６號３樓,25.0682988,121.5851413,1,2,25,3,20,60.0,1,2,40.0,1,3,26,1,3.0,60.0,2,4,39.0,1,2,36,1,7.0,60.0,0,1,21,2,4,60.0,0,0,12,5,17,60
建國北路二段２５８巷１３號四樓,25.0619025,121.5360444,0,3,4,7,23,58.0,2,8,15.0,4,8,13,10,26.0,40.0,1,23,31.0,1,6,9,7,30.0,52.0,0,14,60,6,26,39.0,1,3,4,9,39,60
三合街一段７５號四樓,25.1268495,121.5046763,0,2,11,1,6,60.0,0,2,3.0,1,2,17,4,13.0,31.0,0,5,32.0,1,3,18,2,12.0,51.0,2,3,11,3,10,40.0,1,3,7,12,32,60
天母東路７５之２號二樓,25.1184573,121.5351821,0,1,12,1,7,60.0,2,5,11.0,3,8,24,0,0.0,26.0,3,5,55.0,1,6,21,1,16.0,60.0,0,2,8,3,15,47.0,0,0,3,8,16,60
尊賢街２６４巷４０號四樓,25.1175115,121.5090899,0,7,12,2,10,60.0,1,3,12.0,2,7,19,3,12.0,43.0,1,21,33.0,3,5,21,6,14.0,60.0,0,3,12,7,11,58.0,1,2,7,6,27,60
南京東路三段３０３巷７弄５號六樓,25.0527577,121.5464644,2,6,8,23,41,60.0,11,20,41.0,4,16,23,9,25.0,46.0,5,32,36.0,2,8,11,9,46.0,60.0,4,15,30,4,23,34.0,1,3,5,11,56,60
民權東路三段１０３巷２１號三樓之１,25.0636234,121.5451052,1,3,4,5,16,38.0,2,13,17.0,0,5,12,7,21.0,34.0,0,20,25.0,1,2,4,4,20.0,28.0,1,4,8,4,19,26.0,1,2,4,4,27,55
松勇路６９巷８號八樓,25.0333738,121.5701721,8,11,12,0,15,39.0,11,33,34.0,0,9,16,4,18.0,25.0,1,7,23.0,2,6,7,0,21.0,42.0,9,16,24,4,12,23.0,1,3,4,7,36,60
吳興街６００巷２０之２號四樓,25.0212871,121.5693071,0,1,18,0,21,60.0,0,1,40.0,2,3,33,0,1.0,58.0,2,16,57.0,1,2,21,4,7.0,60.0,0,2,38,3,6,60.0,0,0,11,5,21,60
寧夏路４５巷３２號三樓,25.0575737,121.5167267,3,21,27,7,41,60.0,6,46,60.0,5,20,25,1,24.0,49.0,3,11,30.0,4,9,12,9,41.0,60.0,2,49,60,5,18,28.0,1,4,8,13,34,56
敬業三路１６２巷１０８號三樓,25.0774716,121.5585006,0,1,16,2,5,60.0,1,11,48.0,0,2,27,2,11.0,60.0,0,0,60.0,2,4,22,1,7.0,60.0,0,1,13,0,8,60.0,0,1,9,15,35,60
金龍路２２２巷２號四樓之３,25.087783,121.58652,0,1,10,0,12,60.0,0,1,17.0,0,2,12,0,7.0,40.0,0,9,34.0,0,1,13,3,10.0,53.0,1,2,6,2,8,40.0,0,1,6,3,18,60
政大三街５１號四樓,24.9860505,121.5824483,1,1,6,0,1,8.0,0,0,0.0,5,11,17,0,1.0,24.0,0,13,20.0,1,2,11,0,5.0,37.0,0,0,1,1,2,16.0,0,0,3,10,21,60
寧夏路２０號十樓之５,25.0549352,121.5148473,2,22,30,8,48,60.0,15,51,60.0,7,20,26,4,35.0,53.0,2,12,27.0,3,6,11,9,34.0,60.0,4,18,60,11,16,21.0,0,5,7,9,33,49
溫泉路１４５之２號四樓,24.1365461,120.5935074,0,0,5,0,1,4.0,0,0,1.0,0,2,4,0,0.0,23.0,0,4,9.0,0,1,6,0,0.0,7.0,0,0,0,0,0,8.0,0,0,0,0,1,21
小北街２８號六樓之２,25.0907025,121.5253154,3,5,17,1,30,60.0,7,8,24.0,0,6,22,9,14.0,46.0,9,10,43.0,1,3,19,4,23.0,60.0,2,5,14,1,7,46.0,1,2,6,5,28,60
小北街２８號七樓之６,25.0907025,121.5253154,3,5,17,1,30,60.0,7,8,24.0,0,6,22,9,14.0,46.0,9,10,43.0,1,3,19,4,23.0,60.0,2,5,14,1,7,46.0,1,2,6,5,28,60
芝玉路一段２２２號二樓之１,25.1088716,121.5338941,0,2,14,28,34,60.0,1,3,18.0,2,5,29,0,1.0,34.0,0,4,52.0,1,8,22,7,21.0,60.0,0,1,11,4,16,48.0,0,0,4,4,16,60
新生南路三段６號八樓,25.0253459,121.534511,1,1,5,4,21,39.0,0,12,20.0,4,20,33,7,23.0,39.0,8,44,60.0,4,11,20,13,60.0,60.0,0,4,5,4,15,29.0,0,3,7,16,59,60
永吉路３０巷１０１弄２９號五樓,25.0436621,121.5697155,0,3,12,7,18,33.0,5,25,42.0,3,11,15,7,19.0,34.0,2,7,11.0,3,6,11,11,28.0,52.0,1,20,30,3,17,30.0,1,2,7,9,41,60
永吉路１８０巷６６弄４號三樓,25.0433533,121.5713048,0,4,12,6,17,27.0,1,25,42.0,2,9,19,4,24.0,34.0,2,5,11.0,4,7,9,11,35.0,52.0,1,16,32,6,20,31.0,0,3,6,10,42,60
臺北市松山區撫遠街４００巷３６號３樓,25.0656665,121.5650075,0,1,5,0,5,7.0,0,4,9.0,0,2,2,0,1.0,6.0,0,0,1.0,2,3,4,1,12.0,14.0,0,1,1,1,7,17.0,0,0,0,3,25,44
臺北市松山區八德路四段７２巷１４弄６號,25.0467507,121.5600013,0,3,6,7,44,60.0,4,14,30.0,5,13,18,0,15.0,35.0,3,9,16.0,0,6,9,8,45.0,60.0,1,13,32,2,18,33.0,0,4,5,5,32,55
經貿二路１５７巷３６弄５６號八樓,25.0608543,121.6156315,2,4,18,1,6,51.0,0,0,19.0,0,1,28,7,18.0,50.0,0,0,19.0,0,4,21,2,10.0,51.0,0,1,7,1,7,52.0,1,3,7,10,24,60
民權東路三段１０３巷１１號四樓,25.0631825,121.5450556,1,3,4,7,26,41.0,3,13,20.0,0,5,12,7,21.0,37.0,0,20,25.0,1,2,4,6,20.0,29.0,1,4,10,4,19,28.0,1,2,4,4,30,54
安和路一段２１巷１４號二樓,25.0393571,121.5511608,0,3,6,60,60,60.0,12,24,34.0,0,9,22,13,32.0,46.0,3,7,17.0,4,6,13,19,55.0,60.0,18,32,39,5,25,39.0,1,4,5,3,30,54
新生南路一段９７巷３８號六樓,25.0410703,121.5359089,3,8,10,4,33,60.0,1,22,41.0,3,15,23,9,24.0,51.0,11,15,28.0,2,4,11,10,37.0,60.0,1,8,29,3,16,32.0,1,3,6,8,38,60
敦化南路一段２５２巷３６號四樓,25.0397092,121.5462443,1,5,8,54,60,60.0,17,28,32.0,2,13,16,12,36.0,46.0,3,13,23.0,2,8,16,14,54.0,60.0,13,30,42,6,22,39.0,2,4,6,8,27,56
泰順街５４巷１１號五樓,25.0228706,121.5304223,1,2,3,6,21,35.0,1,9,18.0,3,15,31,8,17.0,34.0,10,45,60.0,4,12,16,22,60.0,60.0,3,4,5,3,14,25.0,1,3,5,24,49,60
文林北路１１６號十一樓之１,25.105924,121.517244,0,5,15,2,8,60.0,1,5,24.0,0,2,29,2,12.0,46.0,0,2,51.0,1,5,24,5,20.0,60.0,1,4,14,2,11,60.0,1,3,6,6,22,60
延平北路八段２巷６３弄２４號二樓,25.1066871,121.4861581,0,0,2,0,0,9.0,0,1,9.0,0,0,11,0,0.0,15.0,0,0,14.0,1,1,10,0,0.0,15.0,0,0,4,0,0,26.0,0,0,2,0,4,60
中山北路七段１４巷３２號五樓,25.1192143,121.5330321,0,1,12,2,9,60.0,2,5,11.0,4,8,24,0,0.0,25.0,2,5,55.0,2,6,21,6,16.0,60.0,1,2,8,6,17,48.0,0,0,3,8,24,60
環河南路二段１４９巷７號九樓之１,25.0334971,121.4932644,2,8,9,1,19,24.0,1,6,6.0,2,4,6,2,10.0,15.0,1,2,3.0,3,6,10,2,11.0,23.0,2,10,11,6,12,20.0,0,1,1,17,38,54
興隆路一段１３８號,25.0019978,121.5417922,1,5,22,1,5,60.0,1,2,13.0,0,4,49,2,6.0,60.0,1,12,60.0,2,10,41,3,28.0,60.0,2,2,15,5,13,60.0,1,1,10,13,40,60
木新路二段６６巷１８號四樓,24.9858238,121.570388,1,3,9,0,6,26.0,0,0,2.0,3,14,26,0,3.0,34.0,9,19,35.0,1,5,17,10,22.0,50.0,1,1,3,6,11,24.0,0,0,5,7,24,60
景仁街７７巷１０號三樓,24.9979569,121.537932,0,6,22,2,13,60.0,1,1,16.0,0,5,46,3,12.0,55.0,0,5,60.0,2,9,39,8,31.0,60.0,0,2,15,4,15,60.0,1,2,10,10,31,60
南昌路一段７４巷８號四樓,25.030821,121.516952,7,11,13,14,23,56.0,2,3,9.0,10,24,38,8,24.0,35.0,3,9,32.0,1,8,12,12,40.0,60.0,1,3,3,2,14,26.0,1,3,5,7,51,60
長安東路二段１１３號,25.0486828,121.5355283,0,3,10,9,30,59.0,1,19,29.0,1,10,20,12,32.0,51.0,3,20,48.0,1,6,11,14,39.0,60.0,5,41,60,2,18,30.0,1,3,6,7,51,60
民權東路六段２８０巷４５弄３９號四樓之１,25.0703604,121.6059128,0,2,20,2,16,60.0,0,1,19.0,0,3,16,2,7.0,60.0,1,3,25.0,1,5,22,4,6.0,60.0,0,0,11,4,10,60.0,1,2,9,4,30,60
松江路１０８巷３之１號三樓,25.0515209,121.5304302,1,11,17,13,38,60.0,1,29,39.0,0,7,28,10,30.0,47.0,1,16,30.0,2,6,6,8,40.0,60.0,28,60,60,3,14,28.0,1,2,7,13,47,60
民權東路六段２９６巷２８號八樓之１,25.0721059,121.60679,0,2,19,15,16,60.0,0,1,18.0,0,3,16,2,9.0,58.0,2,2,25.0,3,6,22,5,7.0,60.0,0,0,10,4,10,57.0,1,2,9,6,25,60
星雲街６８巷８號五樓,25.078668,121.592819,1,3,20,10,31,60.0,1,1,23.0,0,4,14,4,13.0,45.0,0,20,34.0,1,2,21,9,18.0,60.0,2,5,6,5,8,55.0,0,2,7,5,23,60
向陽路１６２巷１０９號六樓,25.0570344,121.5972006,4,4,18,0,1,60.0,0,2,30.0,1,2,29,2,8.0,52.0,0,0,18.0,1,3,26,2,9.0,60.0,0,0,15,2,5,52.0,0,1,8,9,24,60
松河街７７０號四樓之２,25.0613637,121.6116762,2,6,18,1,5,56.0,0,1,21.0,0,2,29,8,17.0,51.0,0,0,19.0,1,6,24,2,11.0,59.0,0,1,8,1,9,52.0,1,3,7,9,29,60
吳興街６００巷５６號五樓,25.0202775,121.5698413,0,1,18,0,12,60.0,0,0,39.0,2,3,31,0,1.0,60.0,1,7,50.0,0,2,20,1,6.0,60.0,0,2,37,2,5,59.0,0,0,11,5,15,60
信義路五段１５０巷３４２弄２６號三樓,25.025762,121.5708564,0,10,10,1,23,26.0,0,1,18.0,2,4,8,0,3.0,9.0,3,15,21.0,2,3,6,5,11.0,17.0,0,3,13,3,5,13.0,0,1,2,9,25,44
和平東路三段３９１巷２０弄２７號四樓,25.0209071,121.559009,0,3,26,1,25,60.0,1,3,56.0,1,4,52,2,11.0,60.0,2,18,60.0,0,3,30,5,24.0,60.0,1,6,55,2,14,60.0,1,2,13,8,32,60
永吉路１８０巷６６弄２８號二樓,25.0433809,121.570452,0,4,12,6,18,26.0,5,26,42.0,2,9,16,5,21.0,35.0,2,7,11.0,4,7,11,11,33.0,52.0,1,19,31,4,20,30.0,1,2,6,10,39,60
成功路四段１８０號二十八樓,25.0836326,121.5939292,3,4,13,12,12,60.0,1,1,13.0,0,1,12,9,11.0,39.0,1,9,34.0,2,3,17,6,17.0,56.0,2,5,6,6,10,49.0,1,2,7,8,30,60
民權東路六段１５０之１號十三樓之１３,25.0683745,121.5903123,1,1,25,15,23,60.0,1,2,38.0,3,4,22,0,1.0,60.0,3,13,34.0,1,1,30,3,4.0,60.0,0,0,16,2,3,60.0,0,0,12,6,20,60
民權東路六段１８０巷４２弄１５號十四樓之６,25.067704,121.5920655,1,1,23,15,22,60.0,1,2,38.0,3,4,20,0,2.0,60.0,1,13,34.0,1,1,29,3,4.0,60.0,0,0,16,2,3,60.0,0,0,13,7,21,60
環山路二段５０巷１４弄１９號,25.0880914,121.5727437,0,1,10,0,5,51.0,0,1,25.0,0,2,16,0,5.0,49.0,0,6,47.0,0,4,16,0,11.0,60.0,0,0,6,1,7,46.0,0,2,6,7,22,60
文湖街２１巷９１弄１３號五樓,25.0897453,121.5600284,0,0,6,0,0,20.0,0,7,17.0,0,3,16,0,7.0,37.0,0,2,43.0,1,2,15,0,4.0,54.0,0,1,3,2,7,32.0,0,1,5,6,24,60
臺北市內湖區大湖山莊街２１９巷５８號４樓,25.089918,121.599917,0,3,11,0,3,57.0,0,0,7.0,0,0,10,0,6.0,33.0,0,1,27.0,1,1,14,2,5.0,50.0,0,1,6,2,3,39.0,0,2,6,11,24,60
西園路二段２４３號,25.0263011,121.4933958,1,3,8,7,9,18.0,1,1,4.0,1,3,6,0,4.0,14.0,0,2,2.0,0,9,11,7,18.0,21.0,4,4,8,5,15,24.0,0,0,1,9,33,55
西園路二段２４３之１號,25.0263006,121.4933635,1,3,8,7,9,18.0,1,1,4.0,1,3,6,0,3.0,14.0,0,2,2.0,0,9,11,7,18.0,21.0,4,4,8,5,15,25.0,0,0,1,9,33,55
西園路二段２４３之２號,25.0263006,121.4933635,1,3,8,7,9,18.0,1,1,4.0,1,3,6,0,3.0,14.0,0,2,2.0,0,9,11,7,18.0,21.0,4,4,8,5,15,25.0,0,0,1,9,33,55
長沙街二段１４８號十七樓之１,25.0406374,121.5013227,3,13,16,22,40,48.0,1,25,28.0,3,11,17,1,30.0,35.0,5,10,17.0,2,4,10,8,13.0,23.0,7,27,28,5,19,22.0,0,2,3,9,26,60
中華路二段４１６巷５８號三樓,25.0273244,121.5044172,1,7,16,0,14,28.0,0,2,6.0,2,11,17,3,17.0,27.0,1,3,6.0,3,11,16,10,30.0,43.0,1,3,12,8,19,29.0,0,1,2,7,55,60
臨沂街３２巷３號,25.0396388,121.5297173,3,9,12,6,20,58.0,0,16,27.0,8,19,29,3,22.0,40.0,4,29,36.0,1,6,8,10,43.0,60.0,0,2,25,3,18,27.0,1,4,4,9,36,60
中華路二段４１６巷６２號二樓,25.027181,121.5041495,1,7,15,0,15,28.0,0,2,6.0,2,10,17,3,17.0,25.0,1,3,6.0,3,10,16,8,30.0,45.0,1,3,12,8,18,29.0,0,1,2,7,55,60
臺北市北投區行義路130巷24號,25.129863,121.5305216,0,1,6,0,1,60.0,0,0,7.0,0,3,22,0,0.0,16.0,0,2,45.0,0,0,18,0,6.0,50.0,0,1,6,2,6,37.0,0,0,2,3,19,60
臺北市士林區士東路89巷16弄1號5樓,25.1132235,121.5286071,0,1,14,3,60,60.0,2,7,13.0,2,9,26,0,2.0,35.0,1,8,41.0,4,10,24,5,25.0,60.0,0,2,8,8,25,51.0,0,0,5,7,23,60
臺北市南港區園區街46號9樓之2,25.0592639,121.612258,2,6,18,2,5,56.0,0,5,19.0,0,3,29,9,22.0,50.0,0,0,31.0,2,4,24,3,11.0,51.0,0,2,6,1,4,51.0,1,4,7,9,35,60
臺北市松山區八德路二段３８３號七樓之１,25.0479881,121.545133,3,5,8,11,60,60.0,5,39,44.0,4,15,22,6,28.0,50.0,5,15,48.0,4,6,10,15,48.0,60.0,7,32,46,6,24,34.0,1,4,5,6,46,60
臺北市南港區東新街１７０巷７弄１５號二樓,25.0455501,121.5929626,0,1,15,0,14,46.0,0,1,26.0,0,5,30,0,6.0,42.0,0,1,31.0,1,5,25,1,13.0,60.0,0,1,21,0,5,46.0,0,1,6,14,25,60
臺北市中山區龍江路21巷25號二樓,25.047837,121.541757,2,5,8,7,46,60.0,5,27,51.0,3,11,17,7,34.0,55.0,5,24,47.0,3,5,10,13,52.0,60.0,7,26,46,6,23,28.0,0,3,6,11,45,60
臺北市萬華區和平西路三段２９０號四樓之７,25.0352563,121.4947867,3,9,9,7,19,42.0,1,6,6.0,1,5,9,1,0.0,17.0,0,2,8.0,3,6,9,2,12.0,25.0,3,7,12,6,16,25.0,0,1,1,18,39,48
臺北市大同區承德路三段263號8樓之5,25.0721692,121.5189623,1,6,6,1,17,31.0,2,6,8.0,1,5,9,5,11.0,21.0,2,15,18.0,1,6,11,5,24.0,40.0,0,9,17,1,7,13.0,1,1,4,9,34,60
仁愛路四段４１７之１號八樓,25.0380213,121.5562347,0,3,10,32,60,60.0,2,26,59.0,2,11,20,6,34.0,48.0,1,11,15.0,2,5,9,12,44.0,60.0,6,29,49,8,20,40.0,1,4,5,6,30,58
忠孝東路三段２４８巷１７號四樓,25.0404368,121.5414812,1,7,8,24,60,60.0,8,26,41.0,2,11,23,8,35.0,54.0,2,21,26.0,0,7,15,13,44.0,60.0,4,23,36,5,18,32.0,1,5,5,11,34,60
德行東路９０巷１３弄１０號,25.106993,121.5283637,1,1,15,29,34,60.0,2,6,20.0,1,3,31,2,14.0,40.0,1,2,56.0,1,9,22,10,27.0,60.0,0,3,11,7,18,54.0,0,1,5,9,29,60
西安街一段２９５號,25.112473,121.5165406,4,7,11,5,52,60.0,1,1,13.0,1,9,27,5,9.0,44.0,0,12,34.0,1,7,22,10,21.0,60.0,3,4,11,7,15,56.0,2,2,6,4,22,60
福志路５２巷２６號五樓,25.0993292,121.5314399,0,1,15,2,35,60.0,0,2,23.0,1,3,30,2,17.0,38.0,0,1,47.0,1,5,23,10,25.0,60.0,0,1,15,3,8,51.0,0,2,5,9,36,60
中山北路七段１４巷２號九樓,25.1186524,121.5311394,0,1,12,4,29,60.0,2,5,12.0,2,10,25,0,1.0,27.0,2,6,55.0,4,6,22,7,17.0,60.0,1,2,8,7,18,51.0,0,0,4,6,25,60
基河路１２８號七樓之３,25.0885792,121.5232666,3,5,19,4,29,60.0,7,8,25.0,0,6,21,7,14.0,45.0,9,10,51.0,0,3,17,6,21.0,60.0,3,7,19,3,9,45.0,0,2,6,6,33,60
幸福街１１巷９號,25.0969215,121.5287763,0,3,16,5,56,60.0,0,1,24.0,1,3,29,7,17.0,41.0,0,1,45.0,1,5,20,15,26.0,60.0,0,1,16,3,6,54.0,1,2,5,9,36,60
中和街３６８號六樓之６,25.141997,121.499116,0,4,4,3,11,23.0,0,0,2.0,2,5,7,0,3.0,21.0,1,3,10.0,1,6,13,5,12.0,26.0,2,4,7,3,9,19.0,0,1,5,3,27,60
忠誠路一段１７１巷１２弄５號五樓,25.1063182,121.5310835,0,2,16,29,34,60.0,0,6,19.0,1,4,30,0,9.0,37.0,0,2,53.0,1,9,22,6,26.0,60.0,0,2,11,5,17,52.0,0,1,5,7,23,60
基河路１２８號九樓之１７,25.0885792,121.5232666,3,5,19,4,29,60.0,7,8,25.0,0,6,21,7,14.0,45.0,9,10,51.0,0,3,17,6,21.0,60.0,3,7,19,3,9,45.0,0,2,6,6,33,60
中山北路七段１１４巷３４弄５號,25.122604,121.534574,1,1,11,1,5,60.0,0,2,11.0,4,5,21,0,0.0,22.0,1,4,54.0,0,5,18,5,9.0,60.0,1,1,8,3,11,44.0,0,0,3,7,18,60
葫蘆街８１號四樓,25.0803693,121.5087822,1,2,5,0,3,7.0,2,5,7.0,1,4,8,2,3.0,5.0,0,0,2.0,1,2,6,3,10.0,19.0,0,2,4,1,5,18.0,0,0,0,4,21,41
致遠二路９５巷９號四樓,25.1164566,121.5113164,0,7,12,6,30,60.0,1,2,13.0,4,8,24,4,12.0,42.0,4,22,35.0,4,5,22,9,15.0,60.0,0,3,12,7,16,57.0,1,2,7,7,27,60
大南路３９５號四樓,25.0897892,121.5156618,2,2,18,3,28,60.0,0,6,25.0,2,7,21,0,4.0,44.0,0,2,23.0,0,1,18,1,12.0,60.0,1,4,15,3,9,47.0,0,0,5,7,26,60
華齡街１８５巷１號九樓,25.0874563,121.5193663,2,5,18,3,9,60.0,2,10,26.0,1,4,20,2,8.0,46.0,2,10,31.0,1,3,19,7,13.0,60.0,2,7,21,3,9,47.0,0,2,5,4,26,60
中山北路六段４５０巷１２號四樓之２,25.1138635,121.5279765,0,1,14,3,35,60.0,2,5,12.0,2,9,27,0,2.0,35.0,1,9,43.0,4,9,24,3,28.0,60.0,0,3,8,8,21,52.0,0,0,5,7,25,60
羅斯福路三段５１號十樓,25.023266,121.525633,0,2,4,8,31,44.0,3,6,16.0,1,17,25,7,16.0,29.0,12,23,44.0,4,10,17,15,60.0,60.0,2,4,6,4,16,32.0,2,2,5,18,51,60
辛亥路二段１６７號四樓,25.0217,121.540858,0,1,23,0,18,60.0,1,5,56.0,12,21,60,4,14.0,60.0,31,60,60.0,1,9,46,7,37.0,60.0,1,2,54,1,12,60.0,0,1,17,9,38,60
指南路三段８７號二樓,24.9825417,121.5806123,0,1,5,0,1,8.0,0,0,0.0,1,11,20,0,1.0,24.0,0,13,19.0,1,3,12,0,4.0,37.0,0,0,1,0,2,17.0,0,0,3,10,19,60
木柵路二段１０９巷１１０號七樓,24.9911905,121.5630898,1,2,15,3,6,41.0,0,0,5.0,2,6,30,3,4.0,46.0,0,5,47.0,2,6,25,5,19.0,60.0,0,0,6,1,8,40.0,0,1,7,4,30,60
臺北市北投區稻香路１７０號,25.143652,121.488864,1,1,4,0,1,27.0,0,0,0.0,1,2,9,2,4.0,18.0,2,3,23.0,0,2,11,0,2.0,26.0,0,2,7,0,4,20.0,0,1,5,3,11,60
國興路１巷１１號九樓之３,25.0235317,121.5091429,2,5,17,4,5,24.0,0,0,0.0,1,12,20,0,8.0,15.0,0,2,4.0,0,10,17,6,29.0,46.0,1,4,5,2,10,27.0,0,0,1,11,41,60
星雲街１６８巷３５號十五樓之２,25.0799557,121.5971802,2,4,19,0,28,60.0,0,1,17.0,0,1,12,3,11.0,46.0,1,9,32.0,1,4,20,6,14.0,60.0,0,4,6,2,9,55.0,1,2,7,7,27,60
成功路四段３６３號,25.0844497,121.600251,3,3,13,2,6,60.0,0,0,10.0,0,0,10,4,8.0,40.0,0,1,31.0,1,3,14,5,11.0,54.0,2,3,6,2,7,42.0,1,2,6,11,32,60
林森北路４８１號九樓之６,25.0611307,121.5257278,2,2,19,29,49,60.0,6,15,32.0,3,12,21,2,20.0,45.0,4,20,26.0,3,7,12,11,40.0,60.0,34,56,60,9,20,30.0,1,4,8,11,42,60
中山北路一段１０１號六樓之２,25.0508779,121.5223584,7,20,26,9,53,60.0,17,48,60.0,6,18,30,12,35.0,53.0,2,16,41.0,0,5,9,14,43.0,60.0,41,60,60,1,14,27.0,1,5,8,9,38,60
陽光街６８巷６３號七樓,25.0766553,121.5859261,0,3,17,1,32,60.0,0,3,31.0,0,5,15,4,11.0,43.0,0,10,34.0,0,3,25,6,25.0,60.0,2,3,9,2,15,59.0,1,1,8,7,21,60
新東街３巷７號,25.0576348,121.5655788,1,4,5,5,23,32.0,1,3,15.0,1,3,7,2,6.0,11.0,0,4,7.0,2,6,8,6,28.0,41.0,0,8,9,8,20,34.0,0,1,1,7,35,56
敦化北路２４４巷４１號二樓,25.0610223,121.5474061,1,3,8,8,28,51.0,3,14,22.0,2,7,12,12,21.0,35.0,0,23,27.0,1,3,6,8,21.0,41.0,2,5,10,3,13,33.0,1,2,4,8,38,60
林口街５２巷１１之３號,25.038645,121.579971,1,6,8,5,13,32.0,0,1,12.0,1,10,14,3,9.0,18.0,1,3,5.0,1,7,13,10,29.0,40.0,6,10,15,7,16,22.0,1,2,4,7,43,60
市民大道四段７３號二樓,25.0453735,121.5471263,1,6,6,26,60,60.0,17,36,43.0,5,13,24,5,28.0,42.0,3,13,23.0,3,8,12,15,59.0,60.0,8,37,43,8,22,32.0,0,4,5,7,34,60
玉成街１４０巷１１弄４號七樓,25.0442472,121.5832519,1,4,21,16,27,57.0,1,5,60.0,2,10,28,4,14.0,53.0,1,1,18.0,4,9,25,12,28.0,60.0,2,13,40,6,16,60.0,1,3,10,16,47,60
內江街５７號六樓,25.0417534,121.5051156,4,12,18,22,47,60.0,18,27,41.0,6,14,23,15,31.0,53.0,7,21,28.0,1,5,7,7,21.0,34.0,18,26,31,10,15,21.0,1,4,6,9,26,60
民生西路１０１號,25.0575983,121.5190566,4,18,26,13,49,60.0,3,43,58.0,4,20,26,1,24.0,47.0,4,12,30.0,4,9,14,5,47.0,60.0,2,60,60,3,21,33.0,1,5,8,9,37,60
衡陽路２６號十二樓之１,25.042188,121.512827,5,15,35,19,60,60.0,6,42,55.0,10,26,45,13,56.0,60.0,15,37,46.0,1,6,8,12,31.0,54.0,5,26,29,1,12,26.0,2,6,8,10,24,60
新生北路三段８５號三樓之１,25.0672772,121.5281276,0,4,6,11,28,52.0,0,9,16.0,2,7,13,0,15.0,28.0,4,20,21.0,3,3,7,9,31.0,43.0,5,27,45,7,19,33.0,0,4,5,15,39,60
五分街１１３號五樓,25.0673271,121.6169317,3,5,18,3,3,53.0,0,2,18.0,1,1,24,0,14.0,47.0,0,0,17.0,1,5,21,4,11.0,60.0,0,0,9,9,15,51.0,0,2,7,11,28,60
松江路６３巷１號八樓之２,25.0490471,121.5334111,1,4,18,12,27,57.0,8,15,35.0,0,10,26,10,33.0,49.0,1,19,48.0,1,6,7,15,46.0,60.0,5,60,60,2,14,31.0,1,2,5,9,50,60
內湖路三段６０巷１２弄５２號,25.0888345,121.5916415,0,1,11,1,12,60.0,0,1,10.0,0,2,11,0,7.0,34.0,0,9,34.0,1,2,13,2,12.0,50.0,1,3,6,2,7,35.0,0,1,6,6,24,60
環山路二段５３巷６弄２１號,25.0845699,121.5742542,0,3,11,3,9,56.0,1,3,32.0,0,3,16,1,8.0,51.0,0,10,46.0,3,5,21,6,14.0,60.0,0,0,7,3,12,52.0,0,2,7,9,27,60
金湖路７９號九樓,25.0815302,121.5971466,2,4,18,4,13,60.0,0,1,12.0,0,0,10,4,11.0,42.0,1,1,32.0,1,3,19,7,16.0,58.0,2,4,6,2,9,49.0,1,2,6,8,30,60
陽光街１６１巷１２之１５號四樓,25.0743836,121.5854815,0,2,18,1,33,60.0,0,5,35.0,0,5,19,4,9.0,55.0,0,10,34.0,0,2,26,3,19.0,60.0,1,2,10,2,12,60.0,1,1,9,4,21,60
大湖街１６０巷２２弄７號,25.0820415,121.6006453,3,3,13,2,6,60.0,0,0,10.0,0,0,10,4,8.0,45.0,0,1,31.0,0,3,18,4,11.0,58.0,2,3,6,2,6,45.0,1,2,7,11,26,60
林森北路１０７巷４１號五樓之１,25.0500614,121.5263646,4,17,23,8,41,60.0,1,33,60.0,1,16,30,5,35.0,57.0,1,15,42.0,1,4,8,7,47.0,60.0,45,60,60,4,12,26.0,0,4,8,10,42,60
陽光街１６１巷１２之１０號四樓,25.0743836,121.5854815,0,2,18,1,33,60.0,0,5,35.0,0,5,19,4,9.0,55.0,0,10,34.0,0,2,26,3,19.0,60.0,1,2,10,2,12,60.0,1,1,9,4,21,60
陽光街１６１巷１２之７號二樓,25.0743836,121.5854815,0,2,18,1,33,60.0,0,5,35.0,0,5,19,4,9.0,55.0,0,10,34.0,0,2,26,3,19.0,60.0,1,2,10,2,12,60.0,1,1,9,4,21,60
