,subway_station_500m,subway_station_1000m,subway_station_3000m,police_500m,police_1000m,police_3000m,primary_school_500m,primary_school_1000m,primary_school_3000m,university_500m,university_1000m,university_3000m,library_500m,library_1000m,library_3000m,night_club_500m,night_club_1000m,night_club_3000m,shopping_mall_500m,shopping_mall_1000m,shopping_mall_3000m,supermarket_500m,supermarket_1000m,supermarket_3000m,bus_station_500m,bus_station_1000m,bus_station_3000m,park_500m,park_1000m,park_3000m,church_500m,church_1000m,church_3000m,hospital_500m,hospital_1000m,hospital_3000m,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label,latitude,longitude,geometry,TOWNCODE,TOWNNAME,VILLNAME,VILLENG,TOWNNAME_EN,COUNTYNAME,TTL_INCOME,AVG,MEDIAN,QUANTILE1,QUANTILE3,STD,VAR,edu_age_15up_total,edu_doctor,edu_master,edu_undergrad,edu_cc,edu_senior,edu_junior,edu_primary
36,0.0,0.0,10.0,1.0,1.0,20.0,0.0,2.0,34.0,0.0,1.0,49.0,1.0,3.0,44.0,0.0,0.0,13.0,0.0,4.0,11.0,2.0,8.0,60.0,0.0,4.0,60.0,5.0,16.0,60.0,0.0,4.0,60.0,0.0,3.0,60.0,2020-02-22,11150000,149685,1994-07-22,2,6.0,74.49,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,9346 days,25.0,2,0,1,3,3,3,2,1,24.9782274,121.5547718,POINT (121.5547718 24.9782274),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
37,0.0,0.0,10.0,1.0,1.0,20.0,0.0,2.0,34.0,0.0,1.0,49.0,1.0,2.0,43.0,0.0,0.0,13.0,0.0,4.0,11.0,2.0,7.0,60.0,0.0,3.0,60.0,5.0,15.0,60.0,0.0,4.0,60.0,0.0,3.0,60.0,2020-05-04,11500000,159545,1992-08-11,2,8.0,72.08,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,10128 days,27.0,2,0,1,3,3,3,2,1,24.9777512,121.5552234,POINT (121.5552234 24.9777512),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
38,0.0,0.0,10.0,0.0,1.0,20.0,1.0,2.0,34.0,0.0,1.0,49.0,2.0,2.0,44.0,0.0,0.0,13.0,0.0,2.0,11.0,3.0,8.0,60.0,0.0,4.0,60.0,6.0,24.0,60.0,2.0,6.0,60.0,0.0,4.0,60.0,2020-05-09,25980000,138087,1992-06-24,3,14.0,206.32,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,10181 days,27.0,2,0,1,1,1,1,0,1,24.9790829,121.5559864,POINT (121.5559864 24.9790829),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
39,0.0,0.0,10.0,0.0,1.0,20.0,0.0,2.0,34.0,0.0,1.0,49.0,1.0,2.0,44.0,0.0,0.0,13.0,0.0,4.0,11.0,3.0,9.0,60.0,0.0,4.0,60.0,5.0,17.0,60.0,1.0,4.0,60.0,0.0,4.0,60.0,2020-04-25,18500000,104549,1994-12-21,7,16.0,176.94,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,9257 days,25.0,2,0,1,1,1,1,0,1,24.9784411,121.5553727,POINT (121.5553727 24.9784411),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
40,0.0,0.0,12.0,1.0,1.0,20.0,0.0,3.0,34.0,0.0,2.0,49.0,2.0,5.0,44.0,0.0,1.0,14.0,0.0,4.0,11.0,4.0,10.0,60.0,0.0,4.0,60.0,6.0,24.0,60.0,1.0,7.0,60.0,0.0,3.0,60.0,2020-05-10,18200000,132450,1994-04-08,8,9.0,137.41,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,9529 days,26.0,2,0,1,1,1,1,0,1,24.9796816,121.554111,POINT (121.554111 24.9796816),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
41,0.0,0.0,12.0,1.0,1.0,20.0,0.0,2.0,34.0,0.0,1.0,49.0,2.0,3.0,44.0,0.0,1.0,14.0,0.0,4.0,11.0,3.0,9.0,60.0,0.0,4.0,60.0,6.0,19.0,60.0,1.0,5.0,60.0,0.0,4.0,60.0,2020-05-03,18950000,149048,1993-06-25,4,7.0,127.14,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,9809 days,26.0,2,0,1,3,3,3,2,1,24.9790328,121.5548886,POINT (121.5548886 24.9790328),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
42,0.0,0.0,12.0,1.0,1.0,20.0,1.0,3.0,34.0,0.0,2.0,49.0,2.0,5.0,44.0,0.0,1.0,14.0,0.0,4.0,11.0,4.0,10.0,60.0,0.0,4.0,60.0,6.0,26.0,60.0,1.0,6.0,60.0,0.0,4.0,60.0,2020-05-03,13000000,162378,1993-12-02,4,5.0,80.06,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,9649 days,26.0,2,0,1,3,3,3,2,1,24.9795065,121.554731,POINT (121.554731 24.9795065),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
43,0.0,0.0,10.0,1.0,1.0,20.0,0.0,2.0,34.0,0.0,1.0,49.0,1.0,3.0,44.0,0.0,0.0,13.0,0.0,4.0,11.0,3.0,9.0,60.0,0.0,4.0,60.0,5.0,18.0,60.0,1.0,4.0,60.0,0.0,4.0,60.0,2020-06-23,16700000,120726,1994-12-21,10,16.0,138.33,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,9316 days,25.0,2,0,1,1,1,1,0,1,24.9785092,121.5550262,POINT (121.5550262 24.9785092),63000080.0,文山區,樟新里,Zhangxin Vil.,Wenshan,臺北市,2099540.0,1082.0,598.0,266,1332,1551.6,143.44,4785.0,57.0,498.0,1565.0,589.0,817.0,191.0,238.0
44,0.0,2.0,6.0,0.0,0.0,7.0,1.0,1.0,11.0,0.0,0.0,27.0,0.0,1.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,22.0,0.0,10.0,27.0,1.0,13.0,60.0,0.0,6.0,46.0,0.0,1.0,22.0,2020-04-17,8000000,64386,1982-10-16,5,5.0,124.25,3,1,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13698 days,37.0,2,0,2,1,1,1,2,1,25.00341,121.577506,POINT (121.577506 25.00341),63000080.0,文山區,博嘉里,Bojia Vil.,Wenshan,臺北市,2026710.0,1045.0,555.0,252,1225,1942.28,185.82,5129.0,58.0,523.0,1502.0,561.0,930.0,304.0,345.0
45,1.0,3.0,5.0,0.0,1.0,8.0,1.0,5.0,18.0,0.0,2.0,29.0,0.0,1.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,22.0,7.0,13.0,28.0,6.0,22.0,60.0,3.0,12.0,49.0,0.0,1.0,26.0,2020-05-09,22300000,172015,2011-02-14,4,19.0,129.64,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3372 days,9.0,2,0,2,3,3,3,2,1,24.9981663,121.5741789,POINT (121.5741789 24.9981663),63000080.0,文山區,博嘉里,Bojia Vil.,Wenshan,臺北市,2026710.0,1045.0,555.0,252,1225,1942.28,185.82,5129.0,58.0,523.0,1502.0,561.0,930.0,304.0,345.0
46,1.0,3.0,6.0,0.0,1.0,8.0,1.0,2.0,16.0,0.0,1.0,29.0,0.0,1.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,21.0,5.0,13.0,27.0,4.0,20.0,60.0,3.0,11.0,47.0,1.0,1.0,26.0,2020-05-30,25740000,145654,2012-11-29,2,5.0,176.72,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2739 days,7.0,2,0,2,1,1,1,0,1,25.0005025,121.5751669,POINT (121.5751669 25.0005025),63000080.0,文山區,博嘉里,Bojia Vil.,Wenshan,臺北市,2026710.0,1045.0,555.0,252,1225,1942.28,185.82,5129.0,58.0,523.0,1502.0,561.0,930.0,304.0,345.0
47,0.0,2.0,6.0,0.0,0.0,7.0,1.0,1.0,12.0,0.0,0.0,27.0,0.0,1.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,22.0,0.0,10.0,27.0,1.0,13.0,60.0,0.0,6.0,46.0,0.0,1.0,23.0,2020-06-15,7400000,79306,1982-10-16,2,5.0,93.31,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13757 days,37.0,2,0,2,1,1,1,2,1,25.0038983,121.5774708,POINT (121.5774708 25.0038983),63000080.0,文山區,博嘉里,Bojia Vil.,Wenshan,臺北市,2026710.0,1045.0,555.0,252,1225,1942.28,185.82,5129.0,58.0,523.0,1502.0,561.0,930.0,304.0,345.0
48,0.0,2.0,7.0,0.0,2.0,11.0,0.0,2.0,24.0,0.0,1.0,60.0,0.0,2.0,30.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,41.0,0.0,5.0,36.0,4.0,24.0,60.0,0.0,8.0,60.0,0.0,3.0,57.0,2020-05-08,18000000,99113,1997-05-29,8,16.0,181.61,4,2,3,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,8380 days,22.0,2,0,1,1,1,1,0,1,25.0072425,121.5655104,POINT (121.5655104 25.0072425),63000080.0,文山區,博嘉里,Bojia Vil.,Wenshan,臺北市,2026710.0,1045.0,555.0,252,1225,1942.28,185.82,5129.0,58.0,523.0,1502.0,561.0,930.0,304.0,345.0
49,0.0,0.0,7.0,0.0,1.0,10.0,0.0,2.0,24.0,0.0,0.0,58.0,0.0,2.0,27.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,1.0,35.0,0.0,2.0,36.0,3.0,23.0,60.0,0.0,9.0,60.0,0.0,3.0,57.0,2020-07-07,30000000,127453,1987-01-07,3,3.0,235.38,5,2,3,Reinforced Concrete,Townhouse,2020,12235 days,33.0,2,0,1,1,1,1,0,1,25.0080576,121.5676257,POINT (121.5676257 25.0080576),63000080.0,文山區,博嘉里,Bojia Vil.,Wenshan,臺北市,2026710.0,1045.0,555.0,252,1225,1942.28,185.82,5129.0,58.0,523.0,1502.0,561.0,930.0,304.0,345.0
50,1.0,2.0,9.0,1.0,4.0,18.0,1.0,7.0,31.0,7.0,8.0,60.0,1.0,3.0,42.0,1.0,1.0,9.0,0.0,0.0,5.0,2.0,5.0,47.0,5.0,7.0,58.0,1.0,22.0,60.0,3.0,17.0,60.0,16.0,18.0,60.0,2020-04-17,2200000,72944,1980-02-01,5,5.0,30.16,5,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14686 days,40.0,0,0,1,1,1,1,2,1,24.998995,121.5564725,POINT (121.5564725 24.998995),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
51,1.0,1.0,9.0,0.0,4.0,19.0,0.0,10.0,30.0,6.0,12.0,60.0,1.0,4.0,37.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,7.0,50.0,4.0,7.0,56.0,3.0,17.0,60.0,4.0,16.0,60.0,1.0,18.0,60.0,2020-03-29,13560000,100430,2014-03-14,1,7.0,135.02,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2207 days,6.0,2,0,1,1,1,1,0,1,24.9960867,121.5551521,POINT (121.5551521 24.9960867),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
52,1.0,3.0,9.0,1.0,4.0,18.0,1.0,6.0,29.0,7.0,7.0,60.0,1.0,3.0,37.0,0.0,1.0,8.0,0.0,0.0,4.0,1.0,3.0,46.0,4.0,10.0,54.0,3.0,21.0,60.0,5.0,15.0,60.0,15.0,17.0,46.0,2020-02-23,13200000,129310,1975-10-17,3,4.0,102.08,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16200 days,44.0,0,0,1,1,1,1,2,1,24.997635,121.558816,POINT (121.558816 24.997635),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
53,0.0,2.0,8.0,2.0,4.0,19.0,2.0,8.0,33.0,6.0,12.0,60.0,2.0,3.0,35.0,1.0,2.0,11.0,0.0,0.0,9.0,3.0,8.0,52.0,2.0,7.0,58.0,4.0,26.0,60.0,3.0,17.0,60.0,1.0,19.0,60.0,2020-04-25,11900000,144138,1983-08-18,2,7.0,82.56,3,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13400 days,36.0,2,0,1,1,1,1,2,1,24.9976716,121.55277,POINT (121.55277 24.9976716),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
54,1.0,1.0,9.0,0.0,4.0,19.0,0.0,10.0,30.0,6.0,12.0,60.0,1.0,4.0,38.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,6.0,50.0,4.0,7.0,55.0,3.0,17.0,60.0,6.0,16.0,60.0,1.0,18.0,60.0,2020-05-01,9400000,111111,1998-10-06,13,13.0,84.6,3,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,7878 days,21.0,2,0,1,1,1,1,2,1,24.9961153,121.5554878,POINT (121.5554878 24.9961153),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
55,1.0,1.0,9.0,0.0,4.0,19.0,0.0,10.0,30.0,6.0,12.0,60.0,1.0,4.0,37.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,7.0,50.0,4.0,7.0,56.0,3.0,17.0,60.0,4.0,16.0,60.0,1.0,18.0,60.0,2020-05-02,18500000,95865,2014-03-14,5,7.0,192.99,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2241 days,6.0,2,0,1,1,1,1,0,1,24.9960867,121.5551521,POINT (121.5551521 24.9960867),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
56,0.0,2.0,8.0,2.0,4.0,19.0,2.0,8.0,33.0,6.0,12.0,60.0,2.0,3.0,35.0,1.0,2.0,11.0,0.0,0.0,9.0,2.0,8.0,52.0,2.0,7.0,58.0,4.0,26.0,60.0,4.0,17.0,60.0,1.0,19.0,60.0,2020-06-03,13300000,126198,1983-08-18,2,7.0,105.39,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13439 days,36.0,2,0,1,1,1,1,2,1,24.9976099,121.5527067,POINT (121.5527067 24.9976099),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
57,0.0,1.0,9.0,0.0,2.0,17.0,1.0,6.0,33.0,0.0,8.0,47.0,0.0,6.0,33.0,0.0,1.0,6.0,0.0,0.0,6.0,1.0,5.0,50.0,0.0,9.0,54.0,3.0,22.0,60.0,5.0,17.0,60.0,1.0,18.0,60.0,2020-06-05,4950000,143478,1993-09-08,4,10.0,34.5,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,9767 days,26.0,2,0,1,1,1,1,2,1,24.9930636,121.5587528,POINT (121.5587528 24.9930636),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
58,1.0,1.0,9.0,0.0,4.0,19.0,0.0,10.0,30.0,6.0,12.0,60.0,1.0,4.0,37.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,7.0,50.0,4.0,7.0,56.0,3.0,17.0,60.0,4.0,16.0,60.0,1.0,18.0,60.0,2020-06-17,14200000,106287,2014-03-14,4,7.0,133.59,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2287 days,6.0,2,0,1,1,1,1,0,1,24.9960867,121.5551521,POINT (121.5551521 24.9960867),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
59,1.0,1.0,9.0,0.0,4.0,19.0,0.0,10.0,30.0,6.0,12.0,60.0,1.0,4.0,37.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,7.0,50.0,4.0,7.0,56.0,3.0,17.0,60.0,4.0,16.0,60.0,1.0,18.0,60.0,2020-06-03,15800000,117150,2014-03-14,5,7.0,134.87,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2273 days,6.0,2,0,1,1,1,1,0,1,24.9960867,121.5551521,POINT (121.5551521 24.9960867),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
60,1.0,1.0,9.0,0.0,4.0,19.0,0.0,10.0,30.0,6.0,12.0,60.0,1.0,4.0,37.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,7.0,50.0,4.0,7.0,56.0,3.0,17.0,60.0,4.0,16.0,60.0,1.0,18.0,60.0,2020-06-21,13070000,110557,2014-03-14,1,7.0,118.22,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2291 days,6.0,2,0,1,1,1,1,2,1,24.9960867,121.5551521,POINT (121.5551521 24.9960867),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
61,1.0,2.0,9.0,1.0,4.0,19.0,1.0,7.0,32.0,6.0,11.0,60.0,2.0,3.0,40.0,1.0,1.0,9.0,0.0,0.0,6.0,2.0,7.0,48.0,6.0,7.0,60.0,3.0,22.0,60.0,3.0,16.0,60.0,16.0,18.0,60.0,2020-05-31,12000000,141044,1980-02-01,4,5.0,85.08,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,14730 days,40.0,0,0,1,1,1,1,2,1,24.9994361,121.555704,POINT (121.555704 24.9994361),63000080.0,文山區,興得里,Xingde Vil.,Wenshan,臺北市,1687571.0,848.0,530.0,244,1081,1022.8,120.61,5309.0,64.0,527.0,1595.0,653.0,940.0,301.0,341.0
62,1.0,5.0,8.0,4.0,18.0,26.0,4.0,10.0,14.0,4.0,11.0,31.0,4.0,20.0,26.0,4.0,60.0,60.0,4.0,43.0,58.0,2.0,21.0,34.0,2.0,24.0,48.0,10.0,36.0,60.0,4.0,48.0,60.0,17.0,49.0,60.0,2020-04-11,30880000,210828,2013-08-26,4,13.0,146.47,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,2420 days,6.0,0,3,3,3,3,3,0,0,25.0573789,121.51959,POINT (121.51959 25.0573789),63000060.0,大同區,光能里,Guangneng Vil.,Datong,臺北市,1526379.0,895.0,501.0,240,1075,1485.61,165.95,4249.0,29.0,332.0,1144.0,529.0,868.0,259.0,327.0
63,2.0,5.0,9.0,6.0,21.0,31.0,3.0,5.0,14.0,3.0,15.0,31.0,8.0,17.0,31.0,6.0,60.0,60.0,19.0,53.0,60.0,2.0,20.0,31.0,4.0,32.0,52.0,10.0,34.0,60.0,8.0,42.0,60.0,9.0,45.0,60.0,2020-04-07,11680000,223199,1976-08-05,3,4.0,52.33,2,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15951 days,43.0,0,3,3,0,0,0,2,0,25.0544554,121.5199127,POINT (121.5199127 25.0544554),63000060.0,大同區,光能里,Guangneng Vil.,Datong,臺北市,1526379.0,895.0,501.0,240,1075,1485.61,165.95,4249.0,29.0,332.0,1144.0,529.0,868.0,259.0,327.0
64,1.0,5.0,8.0,4.0,18.0,26.0,4.0,10.0,14.0,4.0,11.0,31.0,4.0,20.0,26.0,4.0,60.0,60.0,4.0,43.0,58.0,2.0,21.0,34.0,2.0,24.0,48.0,10.0,36.0,60.0,4.0,48.0,60.0,17.0,49.0,60.0,2020-04-22,38000000,224414,2013-08-26,1,13.0,169.33,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,2431 days,6.0,0,3,3,0,0,0,0,0,25.0573789,121.51959,POINT (121.51959 25.0573789),63000060.0,大同區,光能里,Guangneng Vil.,Datong,臺北市,1526379.0,895.0,501.0,240,1075,1485.61,165.95,4249.0,29.0,332.0,1144.0,529.0,868.0,259.0,327.0
65,2.0,5.0,8.0,1.0,18.0,30.0,3.0,7.0,14.0,3.0,11.0,31.0,4.0,20.0,28.0,5.0,60.0,60.0,11.0,44.0,60.0,2.0,20.0,32.0,4.0,26.0,50.0,11.0,39.0,60.0,5.0,48.0,60.0,13.0,45.0,60.0,2020-06-05,19700000,214948,2004-11-12,8,8.0,91.65,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,5684 days,15.0,0,3,3,0,0,0,2,0,25.0567085,121.5199341,POINT (121.5199341 25.0567085),63000060.0,大同區,光能里,Guangneng Vil.,Datong,臺北市,1526379.0,895.0,501.0,240,1075,1485.61,165.95,4249.0,29.0,332.0,1144.0,529.0,868.0,259.0,327.0
66,0.0,1.0,3.0,3.0,5.0,10.0,1.0,6.0,9.0,0.0,5.0,16.0,2.0,5.0,9.0,1.0,4.0,7.0,3.0,4.0,9.0,2.0,5.0,11.0,2.0,11.0,22.0,10.0,23.0,43.0,6.0,15.0,30.0,3.0,8.0,13.0,2020-01-30,13000000,143345,1971-06-03,2,4.0,90.69,2,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17773 days,48.0,2,0,2,1,1,1,2,1,25.072221,121.5121867,POINT (121.5121867 25.072221),63000060.0,大同區,老師里,Laoshi Vil.,Datong,臺北市,1256537.0,676.0,433.0,206,833,816.21,120.69,5054.0,17.0,294.0,1250.0,566.0,1150.0,423.0,485.0
67,0.0,1.0,3.0,3.0,5.0,10.0,2.0,6.0,10.0,1.0,5.0,15.0,2.0,4.0,8.0,0.0,4.0,9.0,3.0,5.0,9.0,2.0,5.0,11.0,2.0,11.0,19.0,10.0,25.0,47.0,9.0,16.0,31.0,3.0,8.0,15.0,2020-06-02,23100000,165710,1990-01-22,9,9.0,139.4,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,11089 days,30.0,2,0,2,3,3,3,0,1,25.0726794,121.5135614,POINT (121.5135614 25.0726794),63000060.0,大同區,老師里,Laoshi Vil.,Datong,臺北市,1256537.0,676.0,433.0,206,833,816.21,120.69,5054.0,17.0,294.0,1250.0,566.0,1150.0,423.0,485.0
68,0.0,1.0,2.0,2.0,5.0,6.0,2.0,3.0,9.0,0.0,2.0,14.0,2.0,4.0,8.0,0.0,3.0,7.0,1.0,5.0,8.0,1.0,4.0,12.0,2.0,10.0,17.0,10.0,23.0,40.0,5.0,15.0,23.0,3.0,6.0,12.0,2020-05-29,9550000,93876,1986-04-15,5,5.0,101.73,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12463 days,34.0,2,0,2,1,1,1,2,1,25.0738645,121.5123534,POINT (121.5123534 25.0738645),63000060.0,大同區,老師里,Laoshi Vil.,Datong,臺北市,1256537.0,676.0,433.0,206,833,816.21,120.69,5054.0,17.0,294.0,1250.0,566.0,1150.0,423.0,485.0
69,0.0,1.0,2.0,2.0,5.0,6.0,1.0,3.0,8.0,0.0,2.0,13.0,2.0,5.0,9.0,0.0,2.0,7.0,1.0,4.0,9.0,1.0,4.0,12.0,2.0,10.0,19.0,9.0,24.0,42.0,3.0,16.0,21.0,3.0,6.0,10.0,2020-07-06,9350000,118745,1969-07-25,3,4.0,78.74,2,1,2,Reinforced Brick,Apartment (Below 5F without Elevator),2020,18609 days,50.0,2,0,2,1,1,1,2,1,25.0735291,121.5115042,POINT (121.5115042 25.0735291),63000060.0,大同區,老師里,Laoshi Vil.,Datong,臺北市,1256537.0,676.0,433.0,206,833,816.21,120.69,5054.0,17.0,294.0,1250.0,566.0,1150.0,423.0,485.0
70,0.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,5.0,7.0,0.0,1.0,4.0,1.0,4.0,9.0,0.0,5.0,15.0,2.0,4.0,7.0,7.0,22.0,38.0,1.0,12.0,18.0,0.0,4.0,7.0,2020-06-23,11880000,130478,2016-06-15,4,13.0,91.05,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1469 days,4.0,2,0,2,1,1,1,2,1,25.0776761,121.5098564,POINT (121.5098564 25.0776761),63000060.0,大同區,老師里,Laoshi Vil.,Datong,臺北市,1256537.0,676.0,433.0,206,833,816.21,120.69,5054.0,17.0,294.0,1250.0,566.0,1150.0,423.0,485.0
71,0.0,0.0,1.0,1.0,4.0,8.0,1.0,10.0,11.0,0.0,2.0,2.0,1.0,3.0,6.0,4.0,4.0,6.0,1.0,1.0,3.0,5.0,15.0,24.0,0.0,4.0,14.0,10.0,29.0,57.0,7.0,19.0,21.0,7.0,9.0,12.0,2020-04-22,7700000,115546,1973-05-28,2,4.0,66.64,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17131 days,46.0,2,0,2,1,1,1,2,1,25.0256298,121.4937734,POINT (121.4937734 25.0256298),63000070.0,萬華區,錦德里,Jinde Vil.,Wanhua,臺北市,1027760.0,644.0,428.0,203,815,749.71,116.49,4858.0,12.0,218.0,1080.0,519.0,1138.0,455.0,569.0
